Rank,Length,Released,BPM,Key,Genre,Label,Date,Track_ID
5,6:46,2020-06-05,126,F min,House,Nothing Else Matters,2020-07-12,13577515
6,5:45,2020-06-26,128,A min,Minimal / Deep Tech,Solid Grooves Raw,2020-07-12,13663462
7,6:53,2020-06-26,122,F♯ min,Melodic House & Techno,RCA Records Label,2020-07-12,13802708
8,6:11,2020-06-05,126,A min,Tech House,Sola,2020-07-12,13632838
9,5:54,2020-06-05,126,A♯ min,Tech House,Repopulate Mars,2020-07-12,13614826
10,6:13,2020-07-06,131,G min,Tech House,Solid Grooves Raw,2020-07-12,13901197
11,5:08,2020-05-29,125,D min,House,Defected,2020-07-12,13591932
12,7:16,2020-05-29,120,D min,Melodic House & Techno,Siamese,2020-07-12,13614894
13,6:10,2020-06-19,122,G♯ min,House,Altra Moda,2020-07-12,13667383
14,5:26,2020-02-21,124,D min,House,HouseU,2020-07-12,13098550
15,6:24,2020-06-11,135,C maj,Techno (Peak Time / Driving / Hard),KNTXT,2020-07-12,13636228
16,6:44,2020-06-26,133,A♯ maj,Techno (Peak Time / Driving / Hard),Filth on Acid,2020-07-12,13750903
17,6:51,2020-04-03,126,A♯ min,Tech House,Glasgow Underground,2020-07-12,13304611
18,8:21,2020-05-29,124,C♯ maj,Melodic House & Techno,Spectrum (NL),2020-07-12,13579243
19,8:04,2020-06-12,128,A min,Melodic House & Techno,RCA Records Label,2020-07-12,13778040
20,4:40,2020-04-24,125,A min,Tech House,Sink or Swim,2020-07-12,13395227
21,5:09,2020-05-22,124,E min,House,There Was Jack,2020-07-12,13496482
22,7:44,2020-07-03,123,E min,Nu Disco / Disco,Defected,2020-07-12,13811902
23,4:17,2020-07-02,125,B min,House,Techne,2020-07-12,13809381
24,6:27,2020-06-18,125,D min,Tech House,Moon Harbour Recordings,2020-07-12,13676861
25,4:31,2020-06-12,125,A♯ min,Funky / Groove / Jackin' House,Tactical Records,2020-07-12,13480274
26,6:46,2020-06-11,123,G min,Melodic House & Techno,Odd One Out,2020-07-12,13689567
27,7:17,2020-03-13,124,C♯ maj,House,Different,2020-07-12,13224643
28,7:37,2020-06-29,129,F♯ min,Techno (Peak Time / Driving / Hard),Drumcode,2020-07-12,13774828
29,4:53,2020-05-29,126,A min,Tech House,Club Sweat,2020-07-12,13508237
30,8:08,2020-05-29,122,A♯ min,Melodic House & Techno,Keinemusik,2020-07-12,13602015
31,6:20,2020-05-29,123,E min,Nu Disco / Disco,Different,2020-07-12,13601981
32,7:44,2020-04-17,122,A min,Melodic House & Techno,RCA Records Label,2020-07-12,13358612
33,5:20,2020-05-15,126,A♯ maj,Tech House,Black Book Records,2020-07-12,13576310
34,6:52,2020-05-08,128,G♯ maj,Techno (Peak Time / Driving / Hard),1605,2020-07-12,13448171
35,5:15,2020-04-03,124,A maj,Deep House,SPINNIN' DEEP,2020-07-12,13270039
36,6:37,2020-05-25,132,C♯ min,Techno (Peak Time / Driving / Hard),Fe Chrome,2020-07-12,13591419
37,6:24,2020-07-10,128,G min,Tech House,Solid Grooves Records,2020-07-12,13739724
38,6:02,2020-06-19,127,A min,Minimal / Deep Tech,Repopulate Mars,2020-07-12,13687816
39,7:25,2020-04-27,130,A min,Techno (Peak Time / Driving / Hard),Terminal M,2020-07-12,13300094
40,5:29,2020-07-01,86,D♯ maj,Drum & Bass,UKF,2020-07-12,13827605
41,7:55,2020-05-22,126,B min,Melodic House & Techno,Mouseville,2020-07-12,13611188
42,7:03,2020-05-01,123,A♯ maj,House,Defected,2020-07-12,13458364
43,7:17,2020-06-05,126,F maj,Deep House,Heist Recordings,2020-07-12,13616618
44,5:10,2020-04-03,124,D♯ min,House,HouseU,2020-07-12,13289612
45,6:12,2020-06-05,125,G♯ min,Progressive House,Armada Music,2020-07-12,13616384
46,7:22,2020-05-01,123,G min,Nu Disco / Disco,Higher Ground (Mad Decent),2020-07-12,13527555
47,7:08,2020-03-13,130,E min,Techno (Peak Time / Driving / Hard),Perfekt Groove Recordings,2020-07-12,13233333
48,7:16,2020-07-03,122,C min,Melodic House & Techno,Poker Flat Recordings,2020-07-12,13763631
49,5:35,2020-07-03,138,C♯ min,Trance,Armind (Armada),2020-07-12,13770611
50,5:23,2020-07-03,126,D min,House,Repopulate Mars,2020-07-12,13750965
51,6:36,2020-07-07,121,A♯ min,Melodic House & Techno,Anjunadeep,2020-07-12,13796725
52,5:26,2020-06-12,127,D min,House,Toolroom,2020-07-12,13655469
53,6:14,2020-07-03,128,F♯ min,Techno (Peak Time / Driving / Hard),Anjunabeats,2020-07-12,13822544
54,3:22,2020-07-03,127,A min,Bass House,Musical Freedom,2020-07-12,13764976
55,8:17,2020-06-26,123,G maj,Organic House / Downtempo,Mobilee Records,2020-07-12,13731107
56,4:03,2020-06-24,126,D maj,Bass House,Confession,2020-07-12,13790444
57,4:48,2020-06-05,122,D♯ maj,Funky / Groove / Jackin' House,Rawtone Black,2020-07-12,13635704
58,8:27,2020-05-22,121,G min,Organic House / Downtempo,TRYBESof,2020-07-12,13613610
59,7:26,2020-06-17,120,C♯ maj,Melodic House & Techno,Rumors,2020-07-12,13687742
60,5:10,2020-05-15,124,C min,Dance,Ultra,2020-07-12,13544804
61,5:34,2020-07-03,123,A min,Tech House,Toolroom,2020-07-12,13773000
62,6:47,2020-06-29,133,D maj,Techno (Peak Time / Driving / Hard),Drumcode,2020-07-12,13774826
63,4:36,2020-02-21,120,A maj,Nu Disco / Disco,Prison Entertainment,2020-07-12,13201928
64,6:34,2020-07-01,125,G min,Progressive House,Anjunadeep,2020-07-12,13770067
65,7:38,2020-06-26,123,C♯ maj,Melodic House & Techno,Armada Electronic Elements,2020-07-12,13734747
66,5:59,2020-06-26,125,A min,House,DVINE Sounds,2020-07-12,13761112
67,7:29,2020-06-26,122,B min,Organic House / Downtempo,Hoomidaas,2020-07-12,13728853
68,6:17,2020-06-26,124,A min,Melodic House & Techno,Anjunadeep,2020-07-12,13739844
69,5:11,2020-06-19,124,C min,House,Glasgow Underground,2020-07-12,13768987
70,6:02,2020-06-15,123,A min,Deep House,Stripped Digital,2020-07-12,13562146
71,6:04,2020-07-03,138,F min,Trance,Who's Afraid Of 138?!,2020-07-12,13769073
72,8:05,2020-06-29,121,A min,Progressive House,Lost & Found,2020-07-12,13776028
73,5:45,2020-05-11,123,A min,Funky / Groove / Jackin' House,PornoStar Records,2020-07-12,13478933
74,6:36,2020-05-08,126,D min,House,Toolroom,2020-07-12,13455896
75,6:14,2020-07-03,123,A♯ min,Dance,Universal-Island Records Ltd.,2020-07-12,13891266
76,4:53,2020-06-12,86,F maj,Drum & Bass,Symmetry Recordings,2020-07-12,13621736
77,4:13,2020-07-02,174,E min,Drum & Bass,Technique Recordings,2020-07-12,13814025
78,5:48,2020-05-29,127,D maj,Tech House,Arcane Music,2020-07-12,13618817
79,4:28,2020-06-26,88,B min,Drum & Bass,Souped Up Records,2020-07-12,13704258
80,6:24,2020-06-26,130,B min,Minimal / Deep Tech,Eastenderz,2020-07-12,13664678
81,6:23,2020-05-29,126,A min,Tech House,Toolroom,2020-07-12,13589546
82,7:04,2020-05-22,130,G♯ min,Techno (Peak Time / Driving / Hard),Legend,2020-07-12,13503150
83,4:31,2020-05-29,175,C maj,Drum & Bass,Cult.ure,2020-07-12,13678126
84,5:44,2020-05-15,123,A min,House,Defected,2020-07-12,13535391
85,5:42,2020-07-03,124,A maj,House,There Was Jack,2020-07-12,13784893
86,4:56,2020-05-29,86,C maj,Drum & Bass,Valve Recordings,2020-07-12,13431133
87,5:01,2020-05-15,125,A♯ min,Funky / Groove / Jackin' House,Next-Gen-Records,2020-07-12,13431846
88,7:45,2020-05-15,128,G maj,Techno (Peak Time / Driving / Hard),Drumcode,2020-07-12,13544294
89,5:53,2020-03-27,125,A min,Tech House,Lovejuice Records,2020-07-12,13276032
90,4:13,2020-07-03,87,A♯ maj,Drum & Bass,Overview Music,2020-07-12,13814744
91,5:42,2020-06-25,121,F♯ maj,Dance,Ministry of Sound Recordings,2020-07-12,13630356
92,8:03,2020-01-17,123,A♯ maj,Melodic House & Techno,Kontor Records,2020-07-12,12792193
93,8:00,2019-05-17,124,D min,Melodic House & Techno,Embassy One,2020-07-12,11649874
94,7:56,2020-06-12,122,D min,Organic House / Downtempo,Nie Wieder Schlafen,2020-07-12,13656636
95,5:54,2020-04-03,126,C min,Minimal / Deep Tech,Rawsome Deep,2020-07-12,13286413
96,4:06,2020-07-07,88,D♯ min,Drum & Bass,Hospital Records,2020-07-12,13788422
97,4:19,2020-07-06,115,F maj,Drum & Bass,Trendkill Records,2020-07-12,13753831
98,5:01,2020-06-17,86,G♯ min,Drum & Bass,Critical Music,2020-07-12,13748931
99,6:09,2020-06-26,126,B min,Melodic House & Techno,Armind (Armada),2020-07-12,13741586
100,5:44,2020-06-12,127,A♯ min,House,FFRR,2020-07-12,13744112
